product_name,price,barcode,date,source_file,pyfooda_match
MENTHE GROS PO BIO,2.29,540011237293,2023-12-02,2023_12_02.csv,SPICY PO SAUCE
CHIQUITA C BANANES,3.24,2004,2023-12-02,2023_12_02.csv,"CHIQUITA, BANANA BREAD MIX"
PEREN,-1.62,800043013526,2023-12-02,2023_12_02.csv,
"0,870 KG X",2.57,583,2023-12-02,2023_12_02.csv,0
TOTAL,104.11,450031907142,2023-12-02,2023_12_02.csv,TOTAL CANDY
REDUCTION NUTRI-BOOST,-2.2,450031907142,2023-12-02,2023_12_02.csv,BALSAMIC REDUCTION
DLL 9R PAPIER WC,3.95,540011368789,2023-12-10,2023_12_10.csv,PAPIER MACHE EGG WITH SALT CARAMEL PRESENTS
HET TRAAGSTE BROOD P,4.5,543000017740,2023-12-10,2023_12_10.csv,P & P LOAF
HET TRAAGSTE BROOD P,4.5,543000017740,2023-12-10,2023_12_10.csv,P & P LOAF
DES DE POULET,6.87,2205567006870,2023-12-10,2023_12_10.csv,CHICKEN ENCHILADAS VERDES
DES DE POULET,6.84,2205567006849,2023-12-10,2023_12_10.csv,CHICKEN ENCHILADAS VERDES
KLEI VADEN,4.99,540011957673,2023-12-10,2023_12_10.csv,
COEUR DOUX LIT GEM,2.99,540011957562,2023-12-10,2023_12_10.csv,CHOCOLATE GEM DONUTS
HERTA PATE FNE RON,2.59,315423060057,2023-12-10,2023_12_10.csv,PASTA
OEUVFS BIO 12 PCS,4.69,540011952183,2023-12-10,2023_12_10.csv,ZOO BIO PASTA
OEUVFS BIO 12 PCS,4.69,540011952183,2023-12-10,2023_12_10.csv,ZOO BIO PASTA
200GR HOUMOUS,1.99,540011238642,2023-12-10,2023_12_10.csv,HUMMUS
MYRTILLES 500GR,7.49,540011232713,2023-12-10,2023_12_10.csv,BLUEBERRY
MOZZARELLA 125GR,1.33,800043013303,2023-12-10,2023_12_10.csv,MOZZARELLA
ACTIVIA YOG ENT NA,3.39,541014641600,2023-12-10,2023_12_10.csv,ACTIVIA PROBIOTIC DRINK
500G SP K LAIT CHO,5.49,505831902579,2023-12-10,2023_12_10.csv,"MILK CHOCOLATE SPOON, MILK CHOCOLATE"
TOMATE SAV GRAPPE,4.49,540011238332,2023-12-10,2023_12_10.csv,CKY SAV CHIC W/RIC
DESSERT FRAICHE,4.99,540011215210,2023-12-10,2023_12_10.csv,CREME FRAICHE
BIO BANANEN,2.59,401407169271,2023-12-10,2023_12_10.csv,ZOO BIO PASTA
MANGUE,1.89,800043013303,2023-12-10,2023_12_10.csv,MANGO
CAROTTES BIO,2.19,540011239500,2023-12-10,2023_12_10.csv,ZOO BIO PASTA
JAMBON A L OS AUTH,4.5,2258840,2023-12-10,2023_12_10.csv,"COCOA RINGEE OS CEREAL, COCOA RINGEE OS"
JAMBON A L OS AUTH,4.5,2258840,2023-12-10,2023_12_10.csv,"COCOA RINGEE OS CEREAL, COCOA RINGEE OS"
JAMBON A L OS AUTH,4.5,2258840,2023-12-10,2023_12_10.csv,"COCOA RINGEE OS CEREAL, COCOA RINGEE OS"
EM 335G FRAISE,4.55,360858091667,2023-12-10,2023_12_10.csv,"STRAWBERRY LEMONADE, STRAWBERRY"
250ML AXE SG MOJIT,4.99,871716394770,2023-12-10,2023_12_10.csv,144 ROULES 1 SG
250ML AXE SG MOJIT,4.99,871716394770,2023-12-10,2023_12_10.csv,144 ROULES 1 SG
HERTA PATE FNE RON,2.59,315423060057,2023-12-10,2023_12_10.csv,PASTA
HERTA PATE FNE RON,2.59,315423060057,2023-12-10,2023_12_10.csv,PASTA
OIGNONS JAUNE 1KG,4.99,540011238332,2023-12-10,2023_12_10.csv,ONION
HACHIS PORC-VEAU,11.02,204084,2023-12-10,2023_12_10.csv,GROUND VEAL
HACHIS PORC-VEAU,11.25,204084,2023-12-10,2023_12_10.csv,GROUND VEAL
250ML AXE SG MOJIT,4.99,871716394770,2023-12-10,2023_12_10.csv,144 ROULES 1 SG
250ML AXE SG MOJIT,4.99,871716394770,2023-12-10,2023_12_10.csv,144 ROULES 1 SG
RAISIN ROUGE SA PE,2.39,540011236672,2023-12-10,2023_12_10.csv,"GRA PE JUICE COCKTAIL, GRAPE"
NUTRI-BOOST -10%,-6.17,450031907142,2023-12-10,2023_12_10.csv,ENERGY BOOST
COURGETTES,4.74,2160,2023-12-14,2023_12_14.csv,ZUCCHINI
NUTRI-BOOST -10%,-0.47,450031907142,2023-12-14,2023_12_14.csv,ENERGY BOOST
4X50G DLL PAIN BIO,3.39,540011281850,2023-12-14,2023_12_14.csv,ZOO BIO PASTA
4X50G DLL PAIN BIO,3.39,540011281850,2023-12-14,2023_12_14.csv,ZOO BIO PASTA
4X50G DLL PAIN BIO,3.39,540011281850,2023-12-14,2023_12_14.csv,ZOO BIO PASTA
HET TRAGSTE BROOD P,4.5,543000017740,2023-12-14,2023_12_14.csv,P & P LOAF
HET TRAGSTE BROOD P,4.5,543000017740,2023-12-14,2023_12_14.csv,P & P LOAF
HET TRAGSTE BROOD P,4.5,543000017740,2023-12-14,2023_12_14.csv,P & P LOAF
CHIQUITA C BANANES,3.88,2020,2023-12-14,2023_12_14.csv,"CHIQUITA, BANANA BREAD MIX"
NUTRI-BOOST -10%,-0.39,541223942213,2023-12-14,2023_12_14.csv,ENERGY BOOST
KINZ SUNGOLD XL,5.1,540011955376,2023-12-14,2023_12_14.csv,BRAT XL BUNS
MINI BURGER LIMOUS,6.29,540011955376,2023-12-14,2023_12_14.csv,"MINI BURGER GUMMI CANDY, MINI BURGER"
MINI BURGER LIMOUS,6.29,540011955376,2023-12-14,2023_12_14.csv,"MINI BURGER GUMMI CANDY, MINI BURGER"
DLL PIZZA MARGH,4.99,540011954988,2023-12-14,2023_12_14.csv,PIZZA
DLL PIZZA MARGH,4.99,540011954988,2023-12-14,2023_12_14.csv,PIZZA
DLL OEUVS BIO MIX,2.95,5400110790,2023-12-14,2023_12_14.csv,ZOO BIO PASTA
DLL OEUVS BIO MIX,2.95,5400110790,2023-12-14,2023_12_14.csv,ZOO BIO PASTA
DLL OEUVS BIO MIX,2.95,5400110790,2023-12-14,2023_12_14.csv,ZOO BIO PASTA
HACHIS PORC-VEAU,9.71,204084,2023-12-14,2023_12_14.csv,GROUND VEAL
HACHIS PORC-VEAU,9.99,204084,2023-12-14,2023_12_14.csv,GROUND VEAL
200GR HOUMOUS,1.99,540011238642,2023-12-14,2023_12_14.csv,HUMMUS
NUTRI-BOOST -10%,-0.2,5400110790,2023-12-14,2023_12_14.csv,ENERGY BOOST
DLL OEUVS BIO MIX,2.95,5400110790,2023-12-14,2023_12_14.csv,ZOO BIO PASTA
6PC POMME PINK LADY,3.98,540011234383,2023-12-14,2023_12_14.csv,"PINK LADY APPLE KOMBUCHA, PINK LADY APPLE"
DUPACK PINK LADY,3.45,37004761163,2023-12-14,2023_12_14.csv,"PINK LADY APPLES, PINK LADY"
NUTRI-BOOST -10%,-0.35,540011232132,2023-12-14,2023_12_14.csv,ENERGY BOOST
TOMATE SAV GRAPPE,4.49,540011232132,2023-12-14,2023_12_14.csv,CKY SAV CHIC W/RIC
NUTRI-BOOST -10%,-0.44,540011232132,2023-12-14,2023_12_14.csv,ENERGY BOOST
NUTRI-BOOST -10%,-0.45,540011232132,2023-12-14,2023_12_14.csv,ENERGY BOOST
AVOCAT,0.0,540011956924,2023-12-14,2023_12_14.csv,AVOCADO
"4 X 1,39",5.56,540011956924,2023-12-14,2023_12_14.csv,"SAUSAGE CHUBS,TRIMMINGS 4 X 5#"
TOTAL,130.36,0,2023-12-14,2023_12_14.csv,TOTAL CANDY
MOZZARELLA MAXI,13.25,800043013526.0,2023-12-17,2023_12_17.csv,MOZZARELLA
FRUIT & LEGUMES,0.49,,2023-12-17,2023_12_17.csv,"FRUIT CAKE, FRUIT"
FRUIT & LEGUMES,0.49,,2023-12-17,2023_12_17.csv,"FRUIT CAKE, FRUIT"
CITRONS,0.65,,2023-12-17,2023_12_17.csv,LEMON
PERSIL EN POT BIO,2.29,5400113127373.0,2023-12-17,2023_12_17.csv,ZOO BIO PASTA
MYRTILLES 500GR,4.49,5400113127335.0,2023-12-17,2023_12_17.csv,BLUEBERRY
ELVEA TOM PEL CUBE,1.25,5400113127335.0,2023-12-17,2023_12_17.csv,"TOM TOM SAUCE, TOM TOM"
BIO BANANEN,2.29,5400113127335.0,2023-12-17,2023_12_17.csv,ZOO BIO PASTA
360G CRUNCHY CREAM,4.99,7612100011847.0,2023-12-17,2023_12_17.csv,CRUNCHY ICE CREAM CONES
HET TRAAGSTE BROOD P,4.5,5430000117400.0,2023-12-17,2023_12_17.csv,P & P LOAF
SAN MARZANO,4.39,5430000117400.0,2023-12-17,2023_12_17.csv,SAN MARZANO TOMATOES
TOMAT TOAST ROMARIN,2.99,5400146912414.0,2023-12-17,2023_12_17.csv,FRENCH TOAST BREAD
HARICOT PRIN 500GR,2.99,5400146912414.0,2023-12-17,2023_12_17.csv,GREEN BEANS
HARICOT PRIN 500GR,2.99,5400146912414.0,2023-12-17,2023_12_17.csv,GREEN BEANS
BATEIN ROUGE SA PE,2.49,5400171307943.0,2023-12-17,2023_12_17.csv,"ROUGE GOURMET CHEESE, ROUGE"
OLIVES KALAMATA,2.49,5400171957832.0,2023-12-17,2023_12_17.csv,KALAMATA OLIVES
1.5L SCHWEPP MOJIT,3.49,3124480108596.0,2023-12-17,2023_12_17.csv,1 TO 1 BAKING FLOUR
HERTA JAMBON SUP,3.99,3154230089022.0,2023-12-17,2023_12_17.csv,PEANUT BUTTER SUP MINIATURES
400G SAUMON FUM NOR,7.85,5400109165449.0,2023-12-17,2023_12_17.csv,"NOR CAL RAW & UNFILTERED HONEY, NOR CAL"
185G LAYS S&L.PEP,1.95,871039852422.0,2023-12-17,2023_12_17.csv,BLACK PEPPER POTATO CHIPS
CLEMENTINES FEUIL,2.86,871039852422.0,2023-12-17,2023_12_17.csv,CLEMENTINE
HET TRAAGSTE BROOD P,4.5,5430000117400.0,2023-12-17,2023_12_17.csv,P & P LOAF
DANONE ACT FRAISES,1.95,540014641777.0,2023-12-17,2023_12_17.csv,ACT II Butter
185G LAYS S&L.PEP,1.95,871039852422.0,2023-12-17,2023_12_17.csv,BLACK PEPPER POTATO CHIPS
AUBERGINES,2.4,2308.0,2023-12-17,2023_12_17.csv,EGGPLANT
TOMATE CERISE GRAP,5.49,540011638134.0,2023-12-17,2023_12_17.csv,"CHERRY TOMATO BRUSCHETTA, CHERRY TOMATO"
BASILIC 20G,1.65,540011638134.0,2023-12-17,2023_12_17.csv,
20 NO STRESS BIO,4.89,871039852422.0,2023-12-17,2023_12_17.csv,NO 20 MEZZI RIGATONI PASTA
185G LAYS S&L.PEP,1.95,871039852422.0,2023-12-17,2023_12_17.csv,BLACK PEPPER POTATO CHIPS
AUBERGINES,2.4,2308.0,2023-12-17,2023_12_17.csv,EGGPLANT
AUBERGINES,2.4,2308.0,2023-12-17,2023_12_17.csv,EGGPLANT
HERTA LARDNS NAT,3.49,315423013837.0,2023-12-17,2023_12_17.csv,CPB NAT NECC
200GR HOUMOUS,3.99,540011386642.0,2023-12-17,2023_12_17.csv,HUMMUS
HERTA LARDNS NAT,3.49,315423013837.0,2023-12-17,2023_12_17.csv,CPB NAT NECC
6X25CL JUPILER BAS,6.29,541022821134.0,2023-12-17,2023_12_17.csv,CPB HS HR TOM BAS
VIDEOTEC VAL 0.6E,0.6,217000000001.0,2023-12-17,2023_12_17.csv,0
6X33CL SCH GINGER,6.59,3124480108595.0,2023-12-17,2023_12_17.csv,GINGER
6X33 SCHWEPPES LEM,5.95,841010604505.0,2023-12-17,2023_12_17.csv,TONIC WATER
OIGNONS JAUNE 1KG,4.99,540011231452,2023-12-23,2023_12_23.csv,ONION
LINDT EXCELLENCE,2.29,3046920023636,2023-12-23,2023_12_23.csv,"LINDT, EXCELLENCE DARK CHOCOLATE"
LINDT EXCELLENCE,2.29,3046920023636,2023-12-23,2023_12_23.csv,"LINDT, EXCELLENCE DARK CHOCOLATE"
ST MENA 1/2 PRIX,-1.15,NIV RLL INV B&W OR,2023-12-23,2023_12_23.csv,2 IN 1 SPOUT SPRINKLE MIX
CARLSBERG BEURRE SALE,3.45,5411116500047,2023-12-23,2023_12_23.csv,GRISSINETTI CON SALE MARINO WITH SEA SALT
LE BEURRE BIO,3.19,5400112108500,2023-12-23,2023_12_23.csv,PRESSADE LE BIO MULTIFRUIT 1L TETRAPAK
LE BEURRE BIO,3.19,5400112108500,2023-12-23,2023_12_23.csv,PRESSADE LE BIO MULTIFRUIT 1L TETRAPAK
DACS 200 BAT OUATE,3.49,5400140007998,2023-12-23,2023_12_23.csv,BAT BROWNIES
HACHIS PORC-VEAU,9.96,204084,2023-12-23,2023_12_23.csv,GROUND VEAL
HACHIS BOEUF&PORC,10.04,2040850010048,2023-12-23,2023_12_23.csv,GROUND PORK AND BEEF
HACHIS BOEUF&PORC,10.04,2040850010048,2023-12-23,2023_12_23.csv,GROUND PORK AND BEEF
HACHIS PORC-VEAU,10.14,2040841010149,2023-12-23,2023_12_23.csv,GROUND VEAL
185G LAYS SABL.PEP,1.95,871039852422,2023-12-28,2023_12_28.csv,POTATO CHIPS
COURGETTES,4.23,2160,2023-12-28,2023_12_28.csv,ZUCCHINI
JAMBON A L OS AUTH,4.47,2258840,2023-12-28,2023_12_28.csv,"COCOA RINGEE OS CEREAL, COCOA RINGEE OS"
JAMBON A L OS AUTH,4.41,2258840,2023-12-28,2023_12_28.csv,"COCOA RINGEE OS CEREAL, COCOA RINGEE OS"
200GR HOMMOUS,1.99,540011238642,2023-12-28,2023_12_28.csv,HOMMOUS DIP
NOISETTES D AGNEAU,14.14,204885,2023-12-28,2023_12_28.csv,LAMB
NOISETTES D AGNEAU,7.91,204885,2023-12-28,2023_12_28.csv,LAMB
200G NUTELLA,2.49,800006,2023-12-28,2023_12_28.csv,NUTELLA FERRERO WITH BREADSTICKS
HACHIS PORC-VEAU,9.46,204084,2023-12-28,2023_12_28.csv,GROUND VEAL
HACHIS BOEUF&PORC,10.16,204085,2023-12-28,2023_12_28.csv,GROUND PORK AND BEEF
MANGUE,1.89,5400119534346,2024-01-03,2024_01_03.csv,MANGO
MANGUE,1.89,5400119534346,2024-01-03,2024_01_03.csv,MANGO
ROSBIF,11.95,20400071101954,2024-01-03,2024_01_03.csv,ROAST BEEF
185G LAYS S&BL.DEP,1.95,8710398524242,2024-01-03,2024_01_03.csv,POTATO CHIPS
OEUFS COLUMBUS,3.59,5400149600046,2024-01-03,2024_01_03.csv,EGGS
125G BOULES PAPRIK,1.95,8710398520420,2024-01-03,2024_01_03.csv,ALL NATURAL SOUP BOULES
185G LAYS NATUREL,1.95,8710398524208,2024-01-03,2024_01_03.csv,"AU NATUREL PURE HONEY GRANOLA, AU NATUREL"
T NOIR DE NOIR C.DO,3.95,7622201120009,2024-01-03,2024_01_03.csv,CHOCOLAT NOIR
LINDT EXCELLENCE,2.29,3046920028336,2024-01-03,2024_01_03.csv,"LINDT, EXCELLENCE DARK CHOCOLATE"
LINDT EXCELLENCE,2.29,3046920028336,2024-01-03,2024_01_03.csv,"LINDT, EXCELLENCE DARK CHOCOLATE"
LINDT EXCELLENCE,2.29,3046920028336,2024-01-03,2024_01_03.csv,"LINDT, EXCELLENCE DARK CHOCOLATE"
OEUFS COLUMBUS,3.59,5400149600046,2024-01-03,2024_01_03.csv,EGGS
400G MUC DUCHE DDL,4.95,541011700431,2024-01-03,2024_01_03.csv,Kho Muc Dried Squid 100g
BALADE CREME 1L,5.85,541139603417,2024-01-03,2024_01_03.csv,CREAM
500G ESRP GRAINS,9.75,80007001875,2024-01-03,2024_01_03.csv,ANCIENT GRAINS
CLEMENTINES FEUIL,5.67,80007001875,2024-01-03,2024_01_03.csv,CLEMENTINE
AVOCAT,2.19,5400119536924,2024-01-03,2024_01_03.csv,AVOCADO
AVOCAT,2.19,5400119536924,2024-01-03,2024_01_03.csv,AVOCADO
AVOCAT,2.19,5400119536924,2024-01-03,2024_01_03.csv,AVOCADO
MASCARPONE SL 500G,5.95,800043301101,2024-01-03,2024_01_03.csv,MASCARPONE
400G TOM.CRISES,3.19,540011232370,2024-01-03,2024_01_03.csv,"TOM TOM SAUCE, TOM TOM"
LIEGEOIS GOUT CAFE,2.29,541011215660,2024-01-03,2024_01_03.csv,COFFEE CREAM
400G TOM.CRISES,3.19,540011232370,2024-01-03,2024_01_03.csv,"TOM TOM SAUCE, TOM TOM"
ROSBIF,15.41,20400071101954,2024-01-03,2024_01_03.csv,ROAST BEEF
D3G5 SAES BOUB 30L,4.99,541011215660,2024-01-03,2024_01_03.csv,
DINOSAURUS CHOCOLA,2.49,541004301879,2024-01-03,2024_01_03.csv,CHOCOLATE COOKIES
AUBEL BEURRE 500G,8.79,541062301789,2024-01-03,2024_01_03.csv,BUTTER
AUBEL BEURRE 500G,8.79,541062301789,2024-01-03,2024_01_03.csv,BUTTER
CINEMA 7 1/2 PRIX,4.4,871089902039,2024-01-03,2024_01_03.csv,"CINEMA PLANT-BASED POPCORN, CINEMA"
SONA MULTIGRAIN 40,2.29,871089902039,2024-01-03,2024_01_03.csv,SONA MASOORI RICE
200G NUTELLA,2.49,8013546,2024-01-03,2024_01_03.csv,NUTELLA FERRERO WITH BREADSTICKS
150G MILKA CHO TUT,2.29,7622201121149,2024-01-03,2024_01_03.csv,MILKA CHOCOLATE
PRESID BEURRE 250G,4.69,32280221509,2024-01-03,2024_01_03.csv,"PRESIDENT, LIGHT BUTTER"
BIO CITRON 4PC,2.09,540011953983,2024-01-03,2024_01_03.csv,ZOO BIO PASTA
CARLSB BEURRE FT D,4.49,541116031113,2024-01-03,2024_01_03.csv,SUSHI COMBO D
360G CRUNCHY CREAM,4.99,76102001847,2024-01-03,2024_01_03.csv,CRUNCHY ICE CREAM CONES
HERTA LRDNS NAT,3.49,315423081387,2024-01-05,2024_01_05.csv,CPB NAT NECC
ROTI DE VEAU,16.01,20403216011,2024-01-05,2024_01_05.csv,ROTI PRATHA
HACHIS BOEUF§DORC,10.41,20408533010214,2024-01-05,2024_01_05.csv,GROUND BEEF
HACHIS BOEUF§DORC,10.02,204085,2024-01-05,2024_01_05.csv,GROUND BEEF
LITCHIS,2.2,204085,2024-01-05,2024_01_05.csv,
RAVIOLI POMODORI,3.85,8000121011418,2024-01-05,2024_01_05.csv,"PASSATA, SAN MARZANO POMODORI"
RAVIOLI POMODORI,3.85,8000121011418,2024-01-05,2024_01_05.csv,"PASSATA, SAN MARZANO POMODORI"
HET TRAAGSTE BROOD P,2.99,5430000077470,2024-01-05,2024_01_05.csv,P & P LOAF
HUMOUS,1.99,5400141389642,2024-01-05,2024_01_05.csv,
SOMM SUMM. ECOS,4.49,5410598012182,2024-01-05,2024_01_05.csv,
NIVEA ROLL DRY IMP,2.59,4234508,2024-01-05,2024_01_05.csv,ROLL
CONF. NOSTALGIE,3.89,5410046008600,2024-01-05,2024_01_05.csv,
TRAITEUR,9.83,5000,2024-01-05,2024_01_05.csv,
GRAN CHOC&NO,3.69,540011370452,2024-01-05,2024_01_05.csv,"CHOC CHIP CHEWY GRANOLA BARS, CHOC CHIP"
DUO PACK PINK LADY,4.35,3047704661163,2024-01-05,2024_01_05.csv,"PINK LADY APPLES, PINK LADY"
SALAD MEXIC STYLE,5.99,540011955635,2024-01-05,2024_01_05.csv,MEXICAN STYLE SALAD
SALAD MOROCCA,6.29,540011955810,2024-01-05,2024_01_05.csv,MOROCCAN SALAD WITH HARISSA DRESSING
BANANEN,2.05,401407162721,2024-01-05,2024_01_05.csv,
CAROTTES BIO,2.49,540011955050,2024-01-05,2024_01_05.csv,ZOO BIO PASTA
AVOCAT,2.78,540011955824,2024-01-05,2024_01_05.csv,AVOCADO
MANGUE,3.78,540011954346,2024-01-05,2024_01_05.csv,MANGO
YAOURT MIGRE BIO,3.37,540011955070,2024-01-05,2024_01_05.csv,ZOO BIO PASTA
SOMA MULTIGRAIN 40,2.29,871089902039,2024-01-05,2024_01_05.csv,MULTIGRAIN
SALAD ITALIAN,5.99,540011955197,2024-01-05,2024_01_05.csv,ITALIAN SALAD
BIO BANANEN,2.05,401407162721,2024-01-05,2024_01_05.csv,ZOO BIO PASTA
KIWI SUNGOLD XL,2.99,5412234942213,2024-01-05,2024_01_05.csv,KIWI
HARICOTS FINS 400G,3.49,540011955157,2024-01-05,2024_01_05.csv,GREEN BEANS
TOM.CERISES,3.69,5400111232370,2024-01-05,2024_01_05.csv,"CHERRY TOMATOES, CHERRY"
MINI BURGER LIMOUS,6.29,540011955376.0,2024-01-09,2024_01_09.csv,"MINI BURGER GUMMI CANDY, MINI BURGER"
MINI BURGER LIMOUS,6.29,540011955376.0,2024-01-09,2024_01_09.csv,"MINI BURGER GUMMI CANDY, MINI BURGER"
400G BICARBONATE,3.45,318328000949.0,2024-01-09,2024_01_09.csv,
400G BICARBONATE,3.45,318328000949.0,2024-01-09,2024_01_09.csv,
400G EXQUISE BAG,2.19,540011282100.0,2024-01-09,2024_01_09.csv,BAG O POPS
400G EXQUISE BAG,2.19,540011282100.0,2024-01-09,2024_01_09.csv,BAG O POPS
REDUCTION S/ARTICLE,-2.19,,2024-01-09,2024_01_09.csv,BALSAMIC REDUCTION
HERTA JAMBON BROOD P,4.5,54000017740.0,2024-01-09,2024_01_09.csv,P & P LOAF
4X50G DLL PAIN BIO,3.39,540011281850.0,2024-01-09,2024_01_09.csv,ZOO BIO PASTA
4X50G DLL PAIN BIO,3.39,540011281850.0,2024-01-09,2024_01_09.csv,ZOO BIO PASTA
4X50G DLL PAIN BIO,3.39,540011281850.0,2024-01-09,2024_01_09.csv,ZOO BIO PASTA
4X50G DLL PAIN BIO,3.39,540011281850.0,2024-01-09,2024_01_09.csv,ZOO BIO PASTA
2040856010387,0.0,,2024-01-09,2024_01_09.csv,
HACHIS BOEUF&PORC,10.38,204085.0,2024-01-09,2024_01_09.csv,GROUND PORK AND BEEF
HACHIS PORC-VEAU,10.4,204084.0,2024-01-09,2024_01_09.csv,GROUND VEAL
HERTA LADINS NATUR,2.85,315423081405.0,2024-01-09,2024_01_09.csv,NATUR LIQUID SEASONING
HERTA JAMBON SUP,4.49,315423080876.0,2024-01-09,2024_01_09.csv,PEANUT BUTTER SUP MINIATURES
HERTA JAMBON SUP,4.49,315423080876.0,2024-01-09,2024_01_09.csv,PEANUT BUTTER SUP MINIATURES
NUTRI-BOOST -10%,-1.01,450031907142.0,2024-01-09,2024_01_09.csv,ENERGY BOOST
HERTA JAMBON SUP,4.49,315423080876.0,2024-01-09,2024_01_09.csv,PEANUT BUTTER SUP MINIATURES
JAMBON CUIT AU FOU,4.05,2258760.0,2024-01-09,2024_01_09.csv,AU GRATIN POTATOES & HAM
JAMBON CUIT AU FOU,3.97,2258760.0,2024-01-09,2024_01_09.csv,AU GRATIN POTATOES & HAM
DLL MAYO TD,1.25,540011300584.0,2024-01-09,2024_01_09.csv,MAYO
PROMO,-2.19,,2024-01-09,2024_01_09.csv,PROMO - PHILLY ROLL
REDUCTION NUTRI-BOOST,-1.01,,2024-01-09,2024_01_09.csv,BALSAMIC REDUCTION
JAMBON CUIT AU FOU,3.97,2258760.0,2024-01-09,2024_01_09.csv,AU GRATIN POTATOES & HAM
DLL MAYO TD,1.25,540011300584.0,2024-01-09,2024_01_09.csv,MAYO
DUO PACK PINK LADY,6.9,370047661163,2024-01-10,2024_01_10.csv,"PINK LADY APPLES, PINK LADY"
PRITT CORRECT-IT,4.25,3178040208333,2024-01-10,2024_01_10.csv,ISN'T IT BUTTER
MANDARINES,4.49,540011955680,2024-01-10,2024_01_10.csv,
NESCAFE ESPRESSO,6.29,7613036609099,2024-01-10,2024_01_10.csv,"ESPRESSO COCOROLLS, ESPRESSO"
AVOCAT,8.34,540011955924,2024-01-10,2024_01_10.csv,AVOCADO
KIWI VERT,4.12,450031901742,2024-01-10,2024_01_10.csv,HARICOT VERT
CONFRENCE 4PC,2.19,540011955401,2024-01-10,2024_01_10.csv,4PC COCONUT CREAM MOCHI
BIO BANANEN,2.59,401407169271,2024-01-10,2024_01_10.csv,ZOO BIO PASTA
BIO BANANEN,2.59,401407169271,2024-01-10,2024_01_10.csv,ZOO BIO PASTA
POMELO 9/PC,3.29,540011960404,2024-01-10,2024_01_10.csv,"POMELO SPARKLING WATER, POMELO"
MANGUE,1.89,540011954346,2024-01-10,2024_01_10.csv,MANGO
MANGUE,1.89,540011954346,2024-01-10,2024_01_10.csv,MANGO
100G DLF 4 BOUCHEE,0.99,540011364946,2024-01-11,2024_01_11.csv,"4 CHEESE RAVIOLI, 4 CHEESE"
100G DLF 4 BOUCHEE,0.99,540011364946,2024-01-11,2024_01_11.csv,"4 CHEESE RAVIOLI, 4 CHEESE"
100G DLF 4 BOUCHEE,0.99,540011364946,2024-01-11,2024_01_11.csv,"4 CHEESE RAVIOLI, 4 CHEESE"
POMMES BROLES,1.99,5400112482182,2024-01-11,2024_01_11.csv,APPLE
MOUSSEL POM.MATER,0.99,5410046070005,2024-01-11,2024_01_11.csv,"BLUE POM ACAI YERBA MATE, BLUE POM ACAI"
MOUSSEL POM.MATER,0.99,5410046070005,2024-01-11,2024_01_11.csv,"BLUE POM ACAI YERBA MATE, BLUE POM ACAI"
MAGUE,1.89,540011953446,2024-01-14,2024_01_14.csv,
MAGUE,1.89,540011953446,2024-01-14,2024_01_14.csv,
JEUNE POUSSE MIX,1.79,540011238557,2024-01-14,2024_01_14.csv,MIX
HACHIS PORC-VEAU,12.04,2040485912046,2024-01-14,2024_01_14.csv,GROUND VEAL
BUTCHER BURGE,6.29,540011953472,2024-01-14,2024_01_14.csv,BUTCHER CUT PEPPER
BUTCHER BURGE,6.29,540011953472,2024-01-14,2024_01_14.csv,BUTCHER CUT PEPPER
ROSBIF,12.29,2040987020447,2024-01-14,2024_01_14.csv,ROAST BEEF
CAROTTES BIO,2.39,5400121239500,2024-01-14,2024_01_14.csv,ZOO BIO PASTA
HET TRAAGSTE BROOD P,4.5,5430000171740,2024-01-14,2024_01_14.csv,P & P LOAF
HET TRAAGSTE BROOD P,4.5,5430000171740,2024-01-14,2024_01_14.csv,P & P LOAF
PATE A PIZZA,1.39,540011950827,2024-01-14,2024_01_14.csv,PIZZA WITH A PASTA TWIST
OEUFS COLOMBUS,4.59,5410946000466,2024-01-14,2024_01_14.csv,EGGS
PATE A PIZZA,1.39,540011950827,2024-01-14,2024_01_14.csv,PIZZA WITH A PASTA TWIST
HACHIS PORC-VEAU,12.29,2040485912046,2024-01-14,2024_01_14.csv,GROUND VEAL
PACK PINK LADY,3.45,3700476611633,2024-01-14,2024_01_14.csv,"PINK LADY APPLES, PINK LADY"
CAROTTES BIO,2.39,5400121239500,2024-01-14,2024_01_14.csv,ZOO BIO PASTA
PATE A PIZZA,1.39,540011950827,2024-01-14,2024_01_14.csv,PIZZA WITH A PASTA TWIST
COURGETTES,2.99,5400112139500,2024-01-14,2024_01_14.csv,ZUCCHINI
OIGNONS JAUNE 1KG,4.99,5400112134942,2024-01-14,2024_01_14.csv,ONION
HERTA JAMBON SUP,4.49,3154230003876,2024-01-14,2024_01_14.csv,PEANUT BUTTER SUP MINIATURES
HERTA JAMBON SUP,4.49,3154230003876,2024-01-14,2024_01_14.csv,PEANUT BUTTER SUP MINIATURES
TOMATE GRAPPE,4.99,5400112132132,2024-01-14,2024_01_14.csv,TOMATO
HERTA MINI PI,2.85,3154230028692,2024-01-14,2024_01_14.csv,APPLE CRANBERRY PI
MANDARINES FEUILLE,7.66,2016,2024-01-14,2024_01_14.csv,
TOMATE GRAPPE,4.99,5400112132132,2024-01-14,2024_01_14.csv,TOMATO
LINTF EXCEL CACAO,3.45,3046920028722,2024-01-14,2024_01_14.csv,CACAO
